horizon,anchor_mode,method,threshold,brier_score,log_loss,mean_probability,event_rate,reliability_gap
60,origin_peak,egarch_student_t,0.03,0.0525001035464098,0.28537646183942406,0.9178524518388792,0.9500875656742557,-0.03223511383537647
60,origin_peak,egarch_student_t,0.05,0.21921570731173382,0.7674663584975704,0.6999032399299475,0.7653239929947461,-0.06542075306479855
60,origin_peak,egarch_student_t,0.07,0.2698690490367776,0.8524066895593402,0.4959492119089317,0.5779334500875657,-0.08198423817863398
60,origin_peak,egarch_student_t,0.1,0.2843127968476358,0.8919404829979523,0.2853747810858144,0.361646234676007,-0.0762714535901926
60,origin_peak,residual_block_bootstrap,0.03,0.04775007640105079,0.27916435559644764,0.9414286339754816,0.9500875656742557,-0.008658931698774075
60,origin_peak,residual_block_bootstrap,0.05,0.1945723489492119,0.7196953799715006,0.7846199649737302,0.7653239929947461,0.01929597197898414
60,origin_peak,residual_block_bootstrap,0.07,0.24841051204028022,0.7956358126778649,0.6144093695271454,0.5779334500875657,0.03647591943957973
60,origin_peak,residual_block_bootstrap,0.1,0.2771244765761821,0.8151715477501216,0.40539973730297724,0.361646234676007,0.04375350262697025
60,origin_peak,hybrid_monte_carlo,0.03,0.050457639448336256,0.2766504294576339,0.9202929071803854,0.9500875656742557,-0.029794658493870307
60,origin_peak,hybrid_monte_carlo,0.05,0.20445298358143607,0.7199026016632265,0.7298953590192644,0.7653239929947461,-0.03542863397548168
60,origin_peak,hybrid_monte_carlo,0.07,0.2553697265761821,0.7978668881124559,0.5429111208406305,0.5779334500875657,-0.03502232924693516
60,origin_peak,hybrid_monte_carlo,0.1,0.2771060809982486,0.8367465826289036,0.33403064798598947,0.361646234676007,-0.027615586690017513
60,origin_peak,historical_empirical,0.03,0.04742499127733736,0.19829651890876024,0.9481361426256079,0.9500875656742557,-0.0019514230486478157
60,origin_peak,historical_empirical,0.05,0.18763479425237362,0.5730143304803872,0.8549432739059969,0.7653239929947461,0.08961928091125082
60,origin_peak,historical_empirical,0.07,0.2618405850001579,0.7215517879046772,0.7117774176121017,0.5779334500875657,0.13384396752453598
60,origin_peak,historical_empirical,0.1,0.2658183094134431,0.7248916023464543,0.5486223662884927,0.361646234676007,0.18697613161248572
60,origin_peak,hybrid_importance_sampling,0.03,0.050457639448336256,0.2766504294576339,0.9202929071803854,0.9500875656742557,-0.029794658493870307
60,origin_peak,hybrid_importance_sampling,0.05,0.20445298358143607,0.7199026016632265,0.7298953590192644,0.7653239929947461,-0.03542863397548168
60,origin_peak,hybrid_importance_sampling,0.07,0.2553697265761821,0.7978668881124559,0.5429111208406305,0.5779334500875657,-0.03502232924693516
60,origin_peak,hybrid_importance_sampling,0.1,0.2771060809982486,0.8367465826289036,0.33403064798598947,0.361646234676007,-0.027615586690017513
60,historical_peak,egarch_student_t,0.03,0.000839940017513135,0.007714453148198156,0.9927872154115586,1.0,-0.007212784588441434
60,historical_peak,egarch_student_t,0.05,0.020751948336252185,0.07234547954155986,0.9535026269702277,0.9912434325744308,-0.03774080560420312
60,historical_peak,egarch_student_t,0.07,0.04398710004378285,0.1336082521398019,0.89609588441331,0.9141856392294221,-0.01808975481611208
60,historical_peak,egarch_student_t,0.1,0.08239356654991245,0.22942755537822052,0.8194746059544659,0.8712784588441331,-0.05180385288966727
60,historical_peak,residual_block_bootstrap,0.03,0.000460476357267951,0.0062339870755148165,0.9940210157618213,1.0,-0.005978984238178664
60,historical_peak,residual_block_bootstrap,0.05,0.014038861427320491,0.05581460054050132,0.9664312609457092,0.9912434325744308,-0.024812171628721624
60,historical_peak,residual_block_bootstrap,0.07,0.043245236208406306,0.13131842679833022,0.9229505253940457,0.9141856392294221,0.008764886164623564
60,historical_peak,residual_block_bootstrap,0.1,0.06881025175131349,0.19747248868928188,0.8559106830122593,0.8712784588441331,-0.015367775831873876
60,historical_peak,hybrid_monte_carlo,0.03,0.0007721033274956218,0.00838303861562651,0.9920569176882663,1.0,-0.007943082311733685
60,historical_peak,hybrid_monte_carlo,0.05,0.01769346694395797,0.06585903271554784,0.9573218038528897,0.9912434325744308,-0.03392162872154114
60,historical_peak,hybrid_monte_carlo,0.07,0.04281202867775832,0.13123168569367918,0.906427758318739,0.9141856392294221,-0.007757880910683079
60,historical_peak,hybrid_monte_carlo,0.1,0.07511776444833625,0.2104941903759535,0.8350262697022767,0.8712784588441331,-0.03625218914185646
60,historical_peak,historical_empirical,0.03,0.0,1.000000500029089e-06,1.0,1.0,0.0
60,historical_peak,historical_empirical,0.05,0.008747397848942044,0.06641553388880149,0.9994597514856834,0.9912434325744308,0.00821631891125263
60,historical_peak,historical_empirical,0.07,0.083408849312896,0.3723381419547864,0.9846029173419775,0.9141856392294221,0.07041727811255538
60,historical_peak,historical_empirical,0.1,0.12345225703260639,0.5086137577638951,0.9775796866558618,0.8712784588441331,0.10630122781172868
60,historical_peak,hybrid_importance_sampling,0.03,0.0007721033274956218,0.00838303861562651,0.9920569176882663,1.0,-0.007943082311733685
60,historical_peak,hybrid_importance_sampling,0.05,0.01769346694395797,0.06585903271554784,0.9573218038528897,0.9912434325744308,-0.03392162872154114
60,historical_peak,hybrid_importance_sampling,0.07,0.04281202867775832,0.13123168569367918,0.906427758318739,0.9141856392294221,-0.007757880910683079
60,historical_peak,hybrid_importance_sampling,0.1,0.07511776444833625,0.2104941903759535,0.8350262697022767,0.8712784588441331,-0.03625218914185646
